name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
ischemic_disease,brain_parenchyma,brain_parenchymal_abnormality,,diagnosis,,OIFM_OIDM_582223
infarct,brain_parenchyma,ischemic_disease,"cerebral infarct, cerebral infarction",diagnosis,,
hemorrhagic_transformation,brain_parenchyma,infarct,hemorrhagic conversion,diagnosis,,OIFM_OIDM_366454
hemorrhagic_infarct,brain_parenchyma,hemorrhagic_transformation,,diagnosis,,OIFM_OIDM_669559
lacunar_infarct,brain_parenchyma,infarct,lacune,diagnosis,,OIFM_OIDM_251340
territorial_infarct,brain_parenchyma,infarct,"territorial infarction, large vascular territory infarct, large vessel territory infarct, major vascular territory infarct",diagnosis,,OIFM_OIDM_266756
middle_cerebral_artery_territory_infarct,brain_parenchyma,territorial_infarct,"MCA territory infarct, MCA infarct, middle cerebral artery infarct",diagnosis,,OIFM_OIDM_655715
posterior_cerebral_artery_territory_infarct,brain_parenchyma,territorial_infarct,"PCA territory infarct, PCA infarct, posterior cerebral artery infarct",diagnosis,,OIFM_OIDM_166472
anterior_cerebral_artery_territory_infarct,brain_parenchyma,territorial_infarct,"ACA territory infarct, ACA infarct, anterior cerebral artery infarct",diagnosis,,OIFM_OIDM_775774
posterior_inferior_cerebellar_artery_territory_infarct,brain_parenchyma,territorial_infarct,"PICA territory infarct, PICA infarct, posterior inferior cerebellar artery infarct",diagnosis,,OIFM_OIDM_644531
anterior_inferior_cerebellar_artery_territory_infarct,brain_parenchyma,territorial_infarct,"AICA territory infarct, AICA infarct, anterior inferior cerebellar artery infarct",diagnosis,,OIFM_OIDM_909883
superior_cerebellar_artery_territory_infarct,brain_parenchyma,territorial_infarct,"SCA territory infarct, SCA infarct, superior cerebellar artery infarct",diagnosis,,OIFM_OIDM_786311
striatocapsular_infarct,brain_parenchyma,infarct,"striatocapsular infarction, basal ganglionic capsular infarct",diagnosis,,OIFM_OIDM_277527
brainstem_infarct,brain_parenchyma,infarct,"brainstem infarction, brain stem infarct",diagnosis,,OIFM_OIDM_970275
pontine_infarct,brain_parenchyma,brainstem_infarct,"pontine infarction, pons infarct",diagnosis,,OIFM_OIDM_838821
medullary_infarct,brain_parenchyma,brainstem_infarct,medullary infarction,diagnosis,,OIFM_OIDM_569598
lateral_medullary_infarct,brain_parenchyma,medullary_infarct,,diagnosis,,OIFM_OIDM_702371
medial_medullary_infarct,brain_parenchyma,medullary_infarct,,diagnosis,,OIFM_OIDM_387527
midbrain_infarct,brain_parenchyma,brainstem_infarct,"midbrain infarction, mesencephalic infarct",diagnosis,,OIFM_OIDM_872204
watershed_infarct,brain_parenchyma,infarct,"border zone infarct, hemodynamic infarct",diagnosis,,
venous_infarct,brain_parenchyma,infarct,venous infarction,diagnosis,,OIFM_OIDM_680485
small_vessel_ischemic_disease,brain_parenchyma,ischemic_disease,"SVID, small vessel disease, chronic microvascular ischemic changes",diagnosis,,
hypoxic_ischemic_encephalopathy,brain_parenchyma,ischemic_disease,"HIE, anoxic brain injury, hypoxic brain injury",diagnosis,,OIFM_OIDM_044611
intracranial_hemorrhage,brain_parenchyma,brain_parenchymal_abnormality,"ICH, intracranial bleeding",diagnosis,,OIFM_OIDM_797056
parenchymal_hematoma,brain_parenchyma,intracranial_hemorrhage,"intraparenchymal hemorrhage, IPH, intracerebral hemorrhage, brain hemorrhage",diagnosis,,
catheter_tract_hemorrhage,brain_parenchyma,parenchymal_hematoma,"catheter tract hematoma, tract hemorrhage, tract hematoma, EVD tract hemorrhage, ventriculostomy tract hemorrhage",diagnosis,,OIFM_OIDM_448433
cerebral_contusion,brain_parenchyma,brain_parenchymal_abnormality,"brain contusion, hemorrhagic contusion",diagnosis,,OIFM_OIDM_322629
cerebral_infection,brain_parenchyma,brain_parenchymal_abnormality,,diagnosis,,OIFM_OIDM_845319
cerebritis,brain_parenchyma,cerebral_infection,,diagnosis,,OIFM_OIDM_726585
cerebral_abscess,brain_parenchyma,cerebral_infection,brain abscess,diagnosis,,OIFM_OIDM_910183
encephalitis,brain_parenchyma,cerebral_infection,,diagnosis,,OIFM_OIDM_445828
viral_encephalitis,brain_parenchyma,encephalitis,,diagnosis,,OIFM_OIDM_258182
herpes_simplex_encephalitis,brain_parenchyma,viral_encephalitis,"herpes encephalitis, HSV encephalitis",diagnosis,,OIFM_OIDM_633793
neurocysticercosis,brain_parenchyma,cerebral_infection,NCC,diagnosis,,OIFM_OIDM_581255
brain_neoplasm,brain_parenchyma,brain_parenchymal_abnormality,brain tumor,diagnosis,,OIFM_OIDM_901763
brain_metastasis,brain_parenchyma,brain_neoplasm,"cerebral metastasis, brain met",diagnosis,,OIFM_GMTS_006955
glioma,brain_parenchyma,brain_neoplasm,glial neoplasm,diagnosis,,OIFM_CDE_000115
astrocytoma,brain_parenchyma,glioma,,diagnosis,,OIFM_OIDM_606726
oligodendroglioma,brain_parenchyma,glioma,,diagnosis,,OIFM_OIDM_899132
glioblastoma,brain_parenchyma,glioma,"GBM, glioblastoma multiforme",diagnosis,,OIFM_OIDM_356038
pineal_parenchymal_tumor,brain_parenchyma,brain_neoplasm,,diagnosis,,OIFM_OIDM_064149
pineoblastoma,brain_parenchyma,pineal_parenchymal_tumor,,diagnosis,,OIFM_OIDM_037130
pineocytoma,brain_parenchyma,pineal_parenchymal_tumor,,diagnosis,,OIFM_OIDM_283209
pineal_parenchymal_tumor_of_intermediate_differentiation,brain_parenchyma,pineal_parenchymal_tumor,PPTID,diagnosis,,OIFM_OIDM_851009
diffuse_axonal_injury,brain_parenchyma,brain_parenchymal_abnormality,"DAI, shear injury, diffuse traumatic axonal injury",diagnosis,,OIFM_OIDM_296147
congenital_brain_malformation,brain_parenchyma,brain_parenchymal_abnormality,congenital brain anomaly,diagnosis,,OIFM_GMTS_007508
posterior_fossa_malformation,brain_parenchyma,congenital_brain_malformation,,diagnosis,,OIFM_OIDM_332001
chiari_malformation,brain_parenchyma,posterior_fossa_malformation,,diagnosis,,OIFM_OIDM_456265
chiari_i_malformation,brain_parenchyma,chiari_malformation,"Chiari I, Chiari 1, Chiari malformation type I, Chiari malformation type 1",diagnosis,,
chiari_ii_malformation,brain_parenchyma,chiari_malformation,"Chiari II, Chiari 2, Chiari malformation type II, Chiari malformation type 2, Arnold-Chiari malformation",diagnosis,,
chiari_iii_malformation,brain_parenchyma,chiari_malformation,"Chiari III, Chiari 3, Chiari malformation type III, Chiari malformation type 3",diagnosis,,OIFM_OIDM_509940
dandy_walker_malformation,brain_parenchyma,posterior_fossa_malformation,"Dandy-Walker, DWM, Dandy-Walker syndrome, classic Dandy-Walker",diagnosis,,OIFM_OIDM_517353
corpus_callosum_dysgenesis,brain_parenchyma,congenital_brain_malformation,callosal dysgenesis,diagnosis,,OIFM_OIDM_460379
agenesis_of_corpus_callosum,brain_parenchyma,corpus_callosum_dysgenesis,callosal agenesis,diagnosis,,
partial_agenesis_of_corpus_callosum,brain_parenchyma,corpus_callosum_dysgenesis,"callosal hypogenesis, corpus callosum hypogenesis",diagnosis,,OIFM_OIDM_002199
holoprosencephaly,brain_parenchyma,congenital_brain_malformation,"HPE, prosencephalic malformation, holoprosencephaly spectrum",diagnosis,,OIFM_OIDM_547518
alobar_holoprosencephaly,brain_parenchyma,holoprosencephaly,alobar HPE,diagnosis,,OIFM_OIDM_705742
semilobar_holoprosencephaly,brain_parenchyma,holoprosencephaly,semilobar HPE,diagnosis,,OIFM_OIDM_345389
lobar_holoprosencephaly,brain_parenchyma,holoprosencephaly,lobar HPE,diagnosis,,OIFM_OIDM_833733
malformation_of_cortical_development,brain_parenchyma,congenital_brain_malformation,"MCD, cortical malformation",diagnosis,,OIFM_OIDM_509929
heterotopia,brain_parenchyma,malformation_of_cortical_development,gray matter heterotopia,diagnosis,,OIFM_OIDM_811305
nodular_heterotopia,brain_parenchyma,heterotopia,,diagnosis,,OIFM_OIDM_755669
subependymal_heterotopia,brain_parenchyma,heterotopia,periventricular heterotopia,diagnosis,,OIFM_OIDM_617430
lissencephaly,brain_parenchyma,malformation_of_cortical_development,"smooth brain, lissencephaly spectrum",diagnosis,,OIFM_OIDM_112587
agyria,brain_parenchyma,lissencephaly,,diagnosis,,OIFM_OIDM_433910
pachygyria,brain_parenchyma,lissencephaly,,diagnosis,,OIFM_OIDM_440985
band_heterotopia,brain_parenchyma,lissencephaly,"subcortical band heterotopia, double cortex",diagnosis,,OIFM_OIDM_077874
polymicrogyria,brain_parenchyma,malformation_of_cortical_development,PMG,diagnosis,,OIFM_OIDM_606220
focal_cortical_dysplasia,brain_parenchyma,malformation_of_cortical_development,FCD,diagnosis,,OIFM_CDE_000100
schizencephaly,brain_parenchyma,malformation_of_cortical_development,,diagnosis,,OIFM_OIDM_391613
cephalocele,brain_parenchyma,congenital_brain_malformation,"encephalocele, meningocele, meningoencephalocele, cranial meningocele, cranium bifidum",diagnosis,,OIFM_OIDM_110362
posterior_reversible_encephalopathy_syndrome,brain_parenchyma,brain_parenchymal_abnormality,"PRES, reversible posterior leukoencephalopathy syndrome, RPLS",diagnosis,,OIFM_OIDM_755246
pineal_cyst,brain_parenchyma,brain_parenchymal_abnormality,pineal region cyst,observation,,OIFM_OIDM_273883
pineal_lesion,brain_parenchyma,brain_parenchymal_abnormality,"pineal mass, pineal region mass, pineal region lesion",observation,,
ependymoma,brain_parenchyma,brain_neoplasm,ependymal tumor,diagnosis,,OIFM_OIDM_762016
medulloblastoma,brain_parenchyma,brain_neoplasm,,diagnosis,,OIFM_OIDM_599986
primary_cns_lymphoma,brain_parenchyma,brain_neoplasm,"PCNSL, CNS lymphoma, primary brain lymphoma, cerebral lymphoma",diagnosis,,
pilocytic_astrocytoma,brain_parenchyma,astrocytoma,"JPA, juvenile pilocytic astrocytoma, cystic cerebellar astrocytoma",diagnosis,,OIFM_OIDM_768937
subependymal_giant_cell_astrocytoma,brain_parenchyma,astrocytoma,SEGA,diagnosis,,OIFM_OIDM_778095
hemangioblastoma,brain_parenchyma,brain_neoplasm,cerebellar hemangioblastoma,diagnosis,,OIFM_OIDM_284132
intracranial_germ_cell_tumor,brain_parenchyma,brain_neoplasm,"germinoma, intracranial germinoma, CNS germ cell tumor",diagnosis,,OIFM_OIDM_108949
neurosarcoidosis,brain_parenchyma,brain_parenchymal_abnormality,"CNS sarcoidosis, cerebral sarcoidosis, sarcoidosis brain",diagnosis,,OIFM_OIDM_063274
osmotic_demyelination_syndrome,brain_parenchyma,brain_parenchymal_abnormality,"ODS, central pontine myelinolysis, CPM, extrapontine myelinolysis",diagnosis,,OIFM_OIDM_144904
brain_parenchymal_anatomic_variant,brain_parenchyma,,,,,OIFM_OIDM_414018
cerebellar_tonsillar_ectopia,brain_parenchyma,brain_parenchymal_anatomic_variant,"tonsillar ectopia, low-lying cerebellar tonsils, cerebellar tonsil descent, cerebellar ectopia, tonsillar descent",observation,,OIFM_OIDM_201931
brain_parenchymal_postsurgical_change,brain_parenchyma,,,,,OIFM_OIDM_403348
resection_cavity,brain_parenchyma,brain_parenchymal_postsurgical_change,"surgical cavity, post-resection cavity, postoperative cavity",observation,,OIFM_OIDM_782257
sellar_abnormality,sella_turcica,,,,,OIFM_OIDM_551013
sellar_mass,sella_turcica,sellar_abnormality,"suprasellar mass, intrasellar mass, sellar and suprasellar mass",,,
pituitary_adenoma,sella_turcica,sellar_mass,pituitary tumor,diagnosis,,OIFM_OIDM_685143
pituitary_macroadenoma,sella_turcica,pituitary_adenoma,macroadenoma,diagnosis,,OIFM_OIDM_913617
expanded_sella,sella_turcica,sellar_abnormality,"enlarged sella, expanded sella turcica, sella enlargement, enlarged pituitary fossa, expanded pituitary fossa, ballooned sella",observation,,
sellar_calcification,sella_turcica,sellar_abnormality,"calcification in sella, sellar region calcification",observation,,OIFM_OIDM_282360
empty_sella,sella_turcica,sellar_abnormality,"empty pituitary fossa, CSF-filled sella",diagnosis,,OIFM_OIDM_132795
partially_empty_sella,sella_turcica,empty_sella,partial empty sella,diagnosis,,OIFM_OIDM_158013
pituitary_hemorrhage,sella_turcica,sellar_abnormality,sellar hemorrhage,diagnosis,,OIFM_OIDM_653005
pituitary_apoplexy,sella_turcica,sellar_abnormality,,diagnosis,,OIFM_OIDM_123605
craniopharyngioma,sella_turcica,sellar_abnormality,,diagnosis,,OIFM_OIDM_735880
rathke_cleft_cyst,sella_turcica,sellar_abnormality,Rathke pouch cyst,diagnosis,,OIFM_OIDM_579714
sellar_postsurgical_change,sella_turcica,,,,,OIFM_OIDM_179792
transsphenoidal_surgery,sella_turcica,sellar_postsurgical_change,"post transsphenoidal resection, transsphenoidal approach changes, endoscopic endonasal surgery, endoscopic transsphenoidal surgery",observation,,OIFM_OIDM_634599
extra_axial_abnormality,extra_axial,,,,,OIFM_OIDM_033418
extra_axial_collection,extra_axial,extra_axial_abnormality,"extra-axial fluid, extra-axial fluid collection",observation,,OIFM_OIDM_004178
subdural_collection,extra_axial,extra_axial_collection,"subdural fluid collection, subdural fluid, subdural fluid accumulation",observation,,OIFM_OIDM_441121
subdural_hygroma,extra_axial,subdural_collection,"subdural CSF collection, low-attenuation subdural fluid, low-density subdural fluid, low-attenuation subdural collection, CSF-density subdural collection",observation,,OIFM_OIDM_547091
extra_axial_csf_collection,extra_axial,extra_axial_collection,,observation,,
prominent_extra_axial_spaces,extra_axial,extra_axial_collection,enlarged subarachnoid spaces,observation,,OIFM_OIDM_053904
extra_axial_cyst,extra_axial,extra_axial_abnormality,,,,OIFM_OIDM_607585
arachnoid_cyst,extra_axial,extra_axial_cyst,,diagnosis,,OIFM_OIDM_706918
epidermoid_cyst,extra_axial,extra_axial_cyst,"epidermoid, epidermoid tumor",diagnosis,,
dermoid_cyst,extra_axial,extra_axial_cyst,"intracranial dermoid, dermoid tumor",diagnosis,,OIFM_CDE_000216
intracranial_lipoma,extra_axial,extra_axial_abnormality,"meningeal lipoma, lipomatous hamartoma",diagnosis,,OIFM_OIDM_078516
intracranial_fat,extra_axial,extra_axial_abnormality,"macroscopic intracranial fat, macroscopic midline fat, extra-axial fat, fat density intracranial",observation,,OIFM_GMTS_007500
extra_axial_lesion,extra_axial,extra_axial_abnormality,"extra-axial mass, extra-axial lesion",observation,,OIFM_GMTS_007296
dural_based_lesion,extra_axial,extra_axial_lesion,"dural-based mass, dural mass",observation,,OIFM_OIDM_390171
cerebellopontine_angle_lesion,extra_axial,extra_axial_lesion,"CPA lesion, CPA mass",observation,,OIFM_GMTS_007408
dural_thickening,extra_axial,extra_axial_abnormality,pachymeningeal thickening,observation,,OIFM_OIDM_690677
dural_enhancement,extra_axial,extra_axial_abnormality,"pachymeningeal enhancement, dural contrast uptake",observation,,
leptomeningeal_enhancement,extra_axial,extra_axial_abnormality,"pial enhancement, pia-arachnoid enhancement",observation,,OIFM_OIDM_121473
pneumocephalus,extra_axial,extra_axial_abnormality,"intracranial air, pneumocranium",observation,,OIFM_GMTS_007502
tension_pneumocephalus,extra_axial,pneumocephalus,tension pneumocranium,observation,,OIFM_OIDM_553278
extra_axial_calcification,extra_axial,extra_axial_abnormality,,observation,,OIFM_OIDM_555547
dural_calcification,extra_axial,extra_axial_calcification,,observation,,OIFM_OIDM_623745
falcine_calcification,extra_axial,dural_calcification,"falx calcification, calcified falx",observation,,OIFM_OIDM_950038
tentorial_calcification,extra_axial,dural_calcification,calcified tentorium,observation,,OIFM_OIDM_898224
falcine_dysgenesis,extra_axial,extra_axial_abnormality,"absent falx, partial falx, absent falx cerebri, falcine hypoplasia, absent interhemispheric fissure, partial interhemispheric fissure",observation,,OIFM_OIDM_211197
extra_axial_hemorrhage,extra_axial,extra_axial_abnormality,"extra-axial blood, extra-axial hematoma",diagnosis,,OIFM_OIDM_355535
subdural_hemorrhage,extra_axial,extra_axial_hemorrhage,"subdural hematoma, SDH",diagnosis,,
acute_subdural_hemorrhage,extra_axial,subdural_hemorrhage,"acute SDH, acute subdural hematoma",diagnosis,,OIFM_OIDM_368223
subacute_subdural_hemorrhage,extra_axial,subdural_hemorrhage,"subacute SDH, subacute subdural hematoma",diagnosis,,OIFM_OIDM_362894
chronic_subdural_hemorrhage,extra_axial,subdural_hemorrhage,"chronic SDH, chronic subdural hematoma",diagnosis,,OIFM_OIDM_795923
subarachnoid_hemorrhage,extra_axial,extra_axial_hemorrhage,"SAH, subarachnoid blood",diagnosis,,OIFM_OIDM_975386
perimesencephalic_subarachnoid_hemorrhage,extra_axial,subarachnoid_hemorrhage,"perimesencephalic SAH, pnSAH",diagnosis,,OIFM_OIDM_091292
epidural_hemorrhage,extra_axial,extra_axial_hemorrhage,"epidural hematoma, EDH",diagnosis,,OIFM_OIDM_713125
extra_axial_neoplasm,extra_axial,extra_axial_abnormality,,diagnosis,,OIFM_OIDM_693866
meningioma,extra_axial,extra_axial_neoplasm,,diagnosis,,OIFM_OIDM_738859
vestibular_schwannoma,extra_axial,extra_axial_neoplasm,"acoustic neuroma, acoustic schwannoma, CN VIII schwannoma",diagnosis,,OIFM_OIDM_093050
leptomeningeal_metastasis,extra_axial,extra_axial_neoplasm,"leptomeningeal carcinomatosis, carcinomatous meningitis, meningeal carcinomatosis",diagnosis,,
extra_axial_infection,extra_axial,extra_axial_abnormality,,diagnosis,,OIFM_OIDM_481515
meningitis,extra_axial,extra_axial_infection,,diagnosis,,OIFM_OIDM_676813
subdural_empyema,extra_axial,extra_axial_infection,infected subdural collection,diagnosis,,OIFM_GMTS_007457
extra_axial_anatomic_variant,extra_axial,,,,,OIFM_OIDM_283674
arachnoid_granulation,extra_axial,extra_axial_anatomic_variant,Pacchionian granulation,observation,,OIFM_OIDM_836917
mega_cisterna_magna,extra_axial,extra_axial_anatomic_variant,"enlarged cisterna magna, prominent cisterna magna, megacisterna magna",observation,,OIFM_OIDM_634782
extra_axial_postsurgical_change,extra_axial,,,,,OIFM_OIDM_381585
duraplasty,extra_axial,extra_axial_postsurgical_change,"dural graft, dural repair, dural patch",observation,,OIFM_OIDM_007428
middle_meningeal_artery_embolization,extra_axial,extra_axial_postsurgical_change,"MMA embolization, MMAE, post MMA embolization",observation,,OIFM_OIDM_723535
ventricular_abnormality,ventricular,,,,,OIFM_OIDM_246130
ventriculomegaly,ventricular,ventricular_abnormality,"enlarged ventricles, dilated ventricles",observation,,OIFM_OIDM_425021
ex_vacuo_ventricular_dilation,ventricular,ventriculomegaly,"ex vacuo dilatation, compensatory ventriculomegaly, passive ventricular enlargement",observation,,OIFM_OIDM_138708
small_ventricular_caliber,ventricular,ventricular_abnormality,"small ventricles, slit ventricles, slit-like ventricles",observation,,OIFM_OIDM_458263
monoventricle,ventricular,ventricular_abnormality,"single midline ventricle, single ventricular cavity, holoventricle",observation,,OIFM_OIDM_047255
ventricular_horn_hypoplasia,ventricular,ventricular_abnormality,"rudimentary ventricular horn, rudimentary temporal horn, rudimentary occipital horn, underdeveloped ventricular horn",observation,,OIFM_OIDM_391545
ventricular_entrapment,ventricular,ventricular_abnormality,"trapped ventricle, isolated ventricle",observation,,OIFM_OIDM_636011
temporal_horn_entrapment,ventricular,ventricular_entrapment,trapped temporal horn,observation,,OIFM_OIDM_065919
intraventricular_debris,ventricular,ventricular_abnormality,"ventricular debris, intraventricular sediment",observation,,OIFM_OIDM_888865
intraventricular_mass,ventricular,ventricular_abnormality,,observation,,OIFM_OIDM_032421
colloid_cyst,ventricular,intraventricular_mass,,observation,,OIFM_OIDM_879281
subependymal_nodule,ventricular,ventricular_abnormality,,observation,,OIFM_OIDM_816696
choroid_plexus_cyst,ventricular,ventricular_abnormality,,observation,,OIFM_OIDM_568953
hydrocephalus,ventricular,ventricular_abnormality,,diagnosis,,OIFM_GMTS_007816
obstructive_hydrocephalus,ventricular,hydrocephalus,"non-communicating hydrocephalus, intraventricular obstructive hydrocephalus",diagnosis,,OIFM_GMTS_018270
communicating_hydrocephalus,ventricular,hydrocephalus,extraventricular obstructive hydrocephalus,diagnosis,,OIFM_GMTS_018266
normal_pressure_hydrocephalus,ventricular,hydrocephalus,NPH,diagnosis,,OIFM_OIDM_559938
intraventricular_hemorrhage,ventricular,ventricular_abnormality,"IVH, ventricular hemorrhage, intraventricular blood products",diagnosis,,OIFM_OIDM_050265
ventriculitis,ventricular,ventricular_abnormality,"pyocephalus, ventricular infection, ependymitis",diagnosis,,OIFM_OIDM_279735
intraventricular_neoplasm,ventricular,ventricular_abnormality,,diagnosis,,OIFM_OIDM_002069
choroid_plexus_papilloma,ventricular,intraventricular_neoplasm,CPP,diagnosis,,OIFM_OIDM_595450
choroid_plexus_carcinoma,ventricular,intraventricular_neoplasm,CPCa,diagnosis,,OIFM_OIDM_021680
ventricular_anatomic_variant,ventricular,,,,,OIFM_OIDM_521516
cavum_septum_pellucidum,ventricular,ventricular_anatomic_variant,"CSP, cavum septi pellucidi, fifth ventricle",observation,,OIFM_OIDM_207400
cavum_vergae,ventricular,ventricular_anatomic_variant,"sixth ventricle, cavum psalterii",observation,,OIFM_OIDM_182213
cavum_velum_interpositum,ventricular,ventricular_anatomic_variant,"CVI, cavum veli interpositi",observation,,OIFM_OIDM_089879
ventricular_postsurgical_change,ventricular,,,,,OIFM_OIDM_994657
ventriculostomy,ventricular,ventricular_postsurgical_change,"EVD, external ventricular drain, shunted ventricles",observation,,OIFM_OIDM_361419
vascular_abnormality,vasculature,,,,,OIFM_OIDM_066373
hyperdense_artery_sign,vasculature,vascular_abnormality,"dense vessel sign, dot sign",observation,,OIFM_OIDM_048244
dense_sinus_sign,vasculature,vascular_abnormality,hyperdense sinus,observation,,OIFM_OIDM_058991
empty_delta_sign,vasculature,vascular_abnormality,empty triangle sign,observation,,OIFM_OIDM_135018
cord_sign,vasculature,vascular_abnormality,hyperdense cortical vein,observation,,OIFM_OIDM_127628
intracranial_vascular_calcification,vasculature,vascular_abnormality,arterial wall calcification,observation,,OIFM_OIDM_958649
active_contrast_extravasation,vasculature,vascular_abnormality,"spot sign, contrast blush, active extravasation",observation,,OIFM_OIDM_105363
intracranial_arterial_stenosis,vasculature,vascular_abnormality,intracranial arterial narrowing,observation,,OIFM_OIDM_687450
large_vessel_occlusion,vasculature,vascular_abnormality,LVO,observation,,OIFM_MSFT_761982
middle_cerebral_artery_occlusion,vasculature,large_vessel_occlusion,MCA occlusion,observation,,OIFM_OIDM_910617
internal_carotid_artery_occlusion,vasculature,large_vessel_occlusion,"ICA occlusion, carotid occlusion",observation,,OIFM_OIDM_529761
basilar_artery_occlusion,vasculature,large_vessel_occlusion,"BAO, basilar occlusion",observation,,OIFM_OIDM_047634
intracranial_dolichoectasia,vasculature,vascular_abnormality,dolichoectasia,observation,,OIFM_OIDM_577168
intracranial_aneurysm,vasculature,vascular_abnormality,cerebral aneurysm,diagnosis,,
saccular_aneurysm,vasculature,intracranial_aneurysm,berry aneurysm,diagnosis,,OIFM_OIDM_231457
